date,avg gain (m3/d),computed inflow (m3/d),unregulated flow (m3/d),elevation (m),discharge (m3/d),total avg discharge (m3/d),spillway discharge (m3/d),storage (m3)
1990-10-27,,125068.7361024,1571702.0101631999,900.0073440000001,369432.29952,,,65365534.274399996
1990-10-28,,109019.2269312,1654885.4418432,899.961624,371878.87104,,,65104184.532000005
1990-10-29,,215249.3623296,1584106.1277696001,899.940288,391451.4432,,,64982033.0076
1990-10-30,,106499.2582656,1594406.1938688,899.894568,359646.01344,,,64717833.9264
1990-10-31,,193768.464384,1774840.8434688002,899.864088,359646.01344,,,64541705.3172
1990-11-01,,123013.6160256,1728135.793152,899.818368,374325.44256,,,64280343.24
1990-11-02,,169718.6663424,1628315.675136,899.7787440000001,386558.30016,,,64050249.8808
1990-11-03,,128591.79909120001,1410986.7270144,899.729976,396344.58624,,,63773925.6912
1990-11-04,,195114.07872,2186476.5017088,899.6934,396344.58624,,,63565627.9236
1990-11-05,,230051.1200256,2026862.1757440001,899.6629200000001,396344.58624,,,63391115.1732
1990-11-06,,196361.83019520002,1704648.70656,899.6263440000001,401237.72927999997,,,63182817.405600004
1990-11-07,,161742.8431872,1506427.4820096,899.583672,401237.72927999997,,,62940734.6208
1990-11-08,,148066.5083904,1713994.6097664002,899.547096,371878.87104,,,62729624.5188
1990-11-09,,224717.594112,1975484.1738240002,899.5166160000001,384111.72864,,,62557924.102800004
1990-11-10,,147919.7140992,1726031.7416448,899.470896,401237.72927999997,,,62298967.3116
1990-11-11,,164213.88042240002,1747781.7624575999,899.4282240000001,403684.30079999997,,,62055848.4036
1990-11-12,,130793.7134592,1709664.1781759998,899.379456,403684.30079999997,,,61779561.2184
1990-11-13,,115869.62718719999,1590442.7480064002,899.3276400000001,408577.44384,,,61489311.0396
1990-11-14,,165070.1804544,1827906.9797375998,899.284968,420810.30144,,,61246512.8364
1990-11-15,,168568.77772800002,1580950.0505088002,899.2514400000001,401237.72927999997,,,61006502.298
1990-11-16,,165779.68619520002,1499674.9446144002,899.214864,398791.15776,,,60763691.76
1990-11-17,,149387.6570112,1477288.8152064001,899.1813360000001,401237.72927999997,,,60504500.6076
1990-11-18,,170844.08924159998,1409787.9069696001,899.1112320000001,403684.30079999997,,,60266759.6724
1990-11-19,,253782.8637696,2135294.2255104,899.065512,398791.15776,,,60111957.932399996
1990-11-20,,239959.7346816,929966.3004672,899.0685599999999,398791.15776,,,59943328.8816
1990-11-21,,224424.00552960002,2624999.9809536003,899.059416,384111.72864,,,59788527.1416
1990-11-22,,207836.250624,1647912.7130111998,899.126472,376772.01408,,,59617135.0956
1990-11-23,,219848.9167872,1518904.9967616,899.126472,371878.87104,,,59465096.3508
1990-11-24,,200496.536064,1367070.7682304,899.1234240000001,371878.87104,,,59293716.639599994
1990-11-25,,219848.9167872,1583372.1563135998,898.910064,374325.44256,,,59141665.56
1990-11-26,,169816.52920319999,2346922.6619904,898.8734880000001,379218.5856,,,58933207.44
1990-11-27,,158562.3002112,1756051.1741952,898.833864,379218.5856,,,58713648.0
1990-11-28,,-169522.94062080001,1248656.7066624,898.7363280000001,371878.87104,,,58172150.28
1990-11-29,,114842.0671488,1038006.8987903999,898.6906080000001,366985.728,,,57920520.36
1990-11-30,,178868.8438272,1797324.8357376,898.6570800000001,366985.728,,,57731797.92
1990-12-01,,81421.9001856,1253598.7811328,898.605264,366985.728,,,57445630.56
1990-12-02,,180654.8410368,1255947.489792,898.5717360000001,366985.728,,,57259375.08
1990-12-03,,167883.73770240002,1245182.575104,898.53516,366985.728,,,57060784.800000004
1990-12-04,,83501.48597760001,1248045.0637824,898.4833440000001,371878.87104,,,56773383.96
1990-12-05,,359474.7534336,1803685.9216896,898.4802960000001,376772.01408,,,56756966.3412
1990-12-06,,121765.8645504,1308695.5717632,898.434576,371878.87104,,,56505866.817600004
1990-12-07,,104150.5496064,1243176.3864576,898.3858080000001,371878.87104,,,56237597.252399996
1990-12-08,,121325.4816768,1467208.9405440001,898.340088,371878.87104,,,55986497.7288
1990-12-09,,154452.0600576,1524874.6312704,898.300464,371878.87104,,,55768529.478
1990-12-10,,120004.33305599999,1358385.4393344,898.2547440000001,371878.87104,,,55517429.9544
1990-12-11,,252241.523712,2087928.6008831998,898.233408,369432.29952,,,55400755.0812
1990-12-12,,-114352.75284480001,1036563.4215936,898.145016,366985.728,,,54919932.2424
1990-12-13,,119294.82731519999,1830867.3312768,898.0992960000001,366985.728,,,54671423.02680001
1990-12-14,,200521.00177919999,1494806.2672896,898.0688160000001,366985.728,,,54505482.9624
1990-12-15,,52111.973376,502281.133056,898.0109040000001,366985.728,,,54190587.853199996
1990-12-16,,85091.7574656,1693223.2175616,897.9590880000001,359646.01344,,,53908898.0256
1990-12-17,,168226.25771520002,1467649.3234176,897.9225120000001,359646.01344,,,53710653.12
1990-12-18,,219555.3282048,2047486.7736576,897.89508,362092.58496,,,53563042.5684
1990-12-19,,195163.0101504,1667607.6137472,897.8646,359646.01344,,,53398582.68
1990-12-20,,320965.7177088,1713431.8983168001,897.858504,359646.01344,,,53365698.103199996
1990-12-21,,108260.78976,757336.214016,897.8127840000001,359646.01344,,,53119396.816800006
1990-12-22,,49738.7990016,932755.392,897.7579200000001,359646.01344,,,52823373.9516
1990-12-23,,106792.846848,507614.6589696,897.7122,362092.58496,,,52577085.0
1990-12-24,,74204.51420159999,1093788.7294464,897.660384,359646.01344,,,52297899.136800006
1990-12-25,,124432.6275072,1555970.5552896,897.6177120000001,359646.01344,,,52068693.8832
1990-12-26,,142219.2024576,1319411.5550207999,897.578088,359646.01344,,,51857546.77680001
1990-12-27,,142757.448192,1856213.812224,897.538464,359646.01344,,,51645992.622
1990-12-28,,193621.6700928,1928363.2063488,897.5079840000001,359646.01344,,,51483654.3192
1990-12-29,,190661.31855360002,1502708.6932992002,897.4775040000001,359646.01344,,,51320921.3028
1990-12-30,,92455.9377408,1402448.1924096001,897.4287360000001,359646.01344,,,51060953.058
1990-12-31,,158660.163072,1858220.0008703999,897.39216,359646.01344,,,50865680.839200005
1991-01-01,,158464.4373504,1697211.1291392,897.355584,359646.01344,,,50670790.9992
1991-01-02,,171553.5949824,912350.9855232,897.3830160000001,359646.01344,,,50477097.6348
1991-01-03,,159394.13452800002,1520079.3510911998,897.2824320000001,359646.01344,,,50283404.2704
1991-01-04,,144029.66538239998,1379010.037248,897.2428080000001,359646.01344,,,50074095.0492
1991-01-05,,144127.52824319998,1641453.7641983998,897.2031840000001,359646.01344,,,49865180.5416
1991-01-06,,128347.1419392,1728307.0531583999,897.160512,359646.01344,,,49639774.4064
1991-01-07,,161082.2688768,993577.1599872,897.1239360000001,359646.01344,,,49446969.1476
1991-01-08,,178110.40665599998,1297025.4256128,897.090408,359646.01344,,,49269866.089200005
1991-01-09,,146696.4283392,2250870.2641152,897.050784,359646.01344,,,49060951.581599995
1991-01-10,,180092.1295872,1555089.7895424,897.017256,359646.01344,,,48884329.580400005
1991-01-11,,151198.119936,2004182.4577535999,896.9776320000001,359646.01344,,,48677499.65400001
1991-01-12,,438327.7535232,2095219.3840128,896.992872,362092.58496,,,48756812.418
1991-01-13,,341688.17848319997,4899039.2773632,896.9898240000001,359646.01344,,,48740875.8564
1991-01-14,,374814.756864,1965281.9705856,896.992872,359646.01344,,,48756812.418
1991-01-15,,357860.0162304,2675937.6,896.992872,359646.01344,,,48756812.418
1991-01-16,,342226.42421759997,2073689.5546368,896.9898240000001,359646.01344,,,48740875.8564
1991-01-17,,325369.54644480004,2013283.7038079998,896.983728,359646.01344,,,48709385.112
1991-01-18,,262786.2469632,1968682.7049983998,896.9654400000001,359646.01344,,,48613741.0728
1991-01-19,,246834.6006528,1531529.3058048,896.944104,359646.01344,,,48502172.80680001
1991-01-20,,229537.3400064,1824628.5739008,896.9197200000001,359646.01344,,,48374643.309599996
1991-01-21,,167418.88911360002,1174256.4667391998,896.8831440000001,359646.01344,,,48183762.279599994
1991-01-22,,162207.691776,1107293.8042368,896.8435200000001,374325.44256,,,47976537.639599994
1991-01-23,,203089.9018752,1639887.9584255998,896.8130400000001,369432.29952,,,47817529.7328
1991-01-24,,191639.9471616,1525143.7541376,896.7795120000001,357199.44192,,,47642190.5508
1991-01-25,,192031.3986048,1550930.6179584,896.745984,366985.728,,,47467246.082399994
1991-01-26,,163015.0603776,1462022.2089216001,896.70636,362092.58496,,,47260835.5392
1991-01-27,,193792.9300992,1507332.713472,896.6728320000001,359646.01344,,,47087642.612399995
1991-01-28,,130304.3991552,1421604.8474112,896.627112,362092.58496,,,46850962.47
1991-01-29,,178012.5437952,1213181.4196224,896.590536,359646.01344,,,46661993.33400001
1991-01-30,,146084.7854592,1523504.5512192,896.547864,359646.01344,,,46441077.066
1991-01-31,,20233.1464704,1558514.9896704,896.480808,359646.01344,,,46094321.168400005
1991-02-01,,193792.9300992,1541291.1261696,896.44728,359646.01344,,,45921140.576400004
1991-02-02,,162378.95178240002,1414265.1328512,896.407656,359646.01344,,,45716518.5792
1991-02-03,,206417.2391424,1825753.9968,896.377176,359646.01344,,,45560841.0684
1991-02-04,,190416.6614016,1737359.3677824,896.3436480000001,359646.01344,,,45389165.322000004
1991-02-05,,237244.04029439998,1720257.8328576,896.319264,359646.01344,,,45264312.4764
1991-02-06,,237611.0260224,1750521.9225599999,896.29488,359646.01344,,,45139842.0096
1991-02-07,,393310.8375552,1833950.0113920001,896.300976,362092.58496,,,45171061.3884
1991-02-08,,221634.9139968,1820714.0594688002,896.2735440000001,357199.44192,,,45030605.0208
1991-02-09,,221634.9139968,1792284.8984064,896.246112,359646.01344,,,44890148.65319999
1991-02-10,,237611.0260224,1725566.893056,896.2217280000001,354752.8704,,,44765678.186400004
1991-02-11,,221634.9139968,1759354.0457472,896.194296,357199.44192,,,44625209.484000005
1991-02-12,,221634.9139968,1889095.7334528,896.166864,357199.44192,,,44484753.1164
1991-02-13,,299656.0797696,2057615.5797504,896.154672,359646.01344,,,44422326.6936
1991-02-14,,300047.5312128,2134707.0483456,896.14248,364539.15648,,,44360282.6496
1991-02-15,,268462.2928896,2142560.5429248,896.124192,369432.29952,,,44266649.1828
1991-02-16,,365737.9765248,2587298.3138304,896.1272400000001,371878.87104,,,44282252.7048
1991-02-17,,410632.5639168,2657857.4364671996,896.136384,371878.87104,,,44329075.6056
1991-02-18,,390326.0203008,2390349.3064703997,896.139432,371878.87104,,,44344679.12760001
1991-02-19,,370533.25670399994,1924644.4176383999,896.084568,357199.44192,,,44065320.5772
1991-02-20,,230393.64003840002,1155564.6603264,895.9138800000001,347413.15584,,,43202168.277600005
1991-02-21,,917439.8542848,1966921.173504,895.901688,973735.46496,,,43140432.6036
1991-02-22,,1547040.5692416,2312499.400704,895.86816,1707706.92096,,,42970668.751200005
1991-02-23,,1756736.2142208,2200128.3707904,895.843776,1805569.78176,,,42847579.782000005
1991-02-24,,1740857.9650559998,2155453.9748352,895.819392,1800676.63872,,,42724108.43400001
1991-02-25,,2029113.0215424,2139453.3970944,895.7889120000001,2096711.7926399999,,,42570811.5396
1991-02-26,,2188825.210368,1999362.7118592001,895.7584320000001,2275311.5136,,,42418575.438
1991-02-27,,2215688.5656576,1982114.3826432,895.7340480000001,2272864.94208,,,42296485.5876
1991-02-28,,2168469.7353216,2103953.6443392,895.7005200000001,2277758.08512,,,42128621.2944
1991-03-01,,2201302.72512,2480211.8784,895.673088,2282651.22816,,,41991643.3404
1991-03-02,,2335521.6387072,3016059.9727104,895.673088,2280204.65664,,,41991643.3404
1991-03-03,,2382275.6204544,2799440.5303296,895.6822320000001,2282651.22816,,,42037430.118
1991-03-04,,2595445.396992,3889755.1282176003,895.7340480000001,2282651.22816,,,42296485.5876
1991-03-05,,3144137.9917824,5204713.923072,895.8955920000001,2280204.65664,,,43109570.93400001
1991-03-06,,2741750.3738880004,4099352.910336,895.9748400000001,2280204.65664,,,43510464.2688
1991-03-07,,2507589.0137088,3397725.1298304,896.008368,2282651.22816,,,43679858.0772
1991-03-08,,2475832.5153792,2991031.5460608,896.0358,2285097.79968,,,43818760.26
1991-03-09,,2339044.701696,2624339.4066432,896.0358,2272864.94208,,,43818760.26
1991-03-10,,2334224.9558016,2715425.2643328,896.0358,2280204.65664,,,43818760.26
1991-03-11,,2566282.2644736003,2739695.2538111997,896.047992,2444124.94848,,,43880495.93400001
1991-03-12,,4193374.6538496,2496310.3190016,896.331456,2691228.672,,,45326738.8992
1991-03-13,,5035753.693900799,2727462.3962112,896.758176,2789091.5328,,,47531004.6636
1991-03-14,,5000009.2839936,2681246.6601984003,897.1727040000001,2789091.5328,,,49704174.3972
1991-03-15,,4952472.39936,2817300.5024256,897.571992,2813557.248,,,51824995.239599995
1991-03-16,,4909437.2063232,2554416.3926016,897.9590880000001,2813557.248,,,53908898.0256
1991-03-17,,4837116.552192,2516616.8626176002,898.327896,2838022.9632,,,55919433.42120001
1991-03-18,,4794595.1391744,2352109.3936127997,898.684512,2862488.6784,,,57885637.545600004
1991-03-19,,4817862.0343296,2797972.5874176,899.0411280000001,2862488.6784,,,59874352.68
1991-03-20,,4923382.6639872,2775659.8551551998,899.412984,2886954.3936,,,61969776.1692
1991-03-21,,4751559.946137601,2582503.0336511997,899.748264,2911420.1088,,,63877414.6632
1991-03-22,,4755327.6662784,2808370.5163776004,900.0835440000001,2935885.824,,,65804998.528799996
1991-03-23,,4776099.0584832,2852457.735168,900.4188240000001,2960351.5392,,,67752355.0788
1991-03-24,,4723644.5650944,2769837.0149376,900.7419120000001,2984817.2544,,,69645894.8964
1991-03-25,,4703191.2271871995,2816028.2852352,901.0589040000001,3033748.6848,,,71520007.404
1991-03-26,,4689123.440947199,2704073.17248,901.3728480000001,3033748.6848,,,73393120.79280001
1991-03-27,,4663923.7542912,2701602.1352448,901.680696,3082680.1152,,,75245918.766
1991-03-28,,4531564.2350592,2738251.7766144,901.967208,3131611.5456,,,76983485.03760001
1991-03-29,,4584508.042752,2778473.4124032003,902.25372,3180542.976,,,78734076.858
1991-03-30,,4581474.294067199,2752148.302848,902.537184,3229474.4063999997,,,80479340.0448
1991-03-31,,4562709.0905088,3101836.7702015997,902.8145519999999,3278405.8368,,,82199921.2968
1991-04-01,,4559650.8761088,3429701.8195967996,903.088872,3278405.8368,,,83914729.86240001
1991-04-02,,6094238.396313599,4155183.6724223997,903.5552160000001,3376268.6976,,,86857788.4728
1991-04-03,,6724206.0969984,3848628.2609663997,904.0886160000001,3449665.8432,,,90264450.5412
1991-04-04,,6690541.272883199,4273964.7197184,904.6098240000001,3474131.5584,,,93637426.27080001
1991-04-05,,6735876.2431488,4576214.1652992,905.1188400000001,3449665.8432,,,96975001.1244
1991-04-06,,6917411.8499328,5841678.8183039995,905.643096,3400734.4128,,,100453797.1032
1991-04-07,,6795450.2596608,5783181.2932608,906.142968,3351802.9824,,,103810910.28
1991-04-08,,6756916.7582208,4402703.3131008,906.578832,3645391.5648,,,106774654.35000001
1991-04-09,,10366490.515967999,4203797.0485248,907.514568,3694322.9952,,,113240038.4484
1991-04-10,,12367834.9507584,3976094.6371584,908.6606160000001,4061308.7232,,,121358557.11240001
1991-04-11,,12912123.7168128,2690592.5634048,909.8280000000001,4257034.4448,,,129854607.0
1991-04-12,,13349521.7731584,3155979.3979392,911.022816,4232568.7296,,,138786951.0984
1991-04-13,,13342695.8386176,3387327.2008704,912.1749599999999,4330431.5904,,,147625489.0428
1991-04-14,,12937861.6492032,3117861.8136576004,913.24176,4379363.0208,,,156004506.34800002
1991-04-15,,15465439.1522304,2905890.8571648,914.6316480000002,4061308.7232,,,167204615.7612
1991-04-16,,16165256.469811201,2748307.1855615997,915.978864,4819745.8944,,,178373086.4124
1991-04-17,,19043916.9859584,5699166.027264,917.63088,4746348.7488,,,192497887.9188
1991-04-18,,15335526.2045184,3410055.8502912,918.8196,4697417.3184,,,202950631.8
1991-04-19,,14239388.7664128,2928081.2608511997,919.862016,4672951.6032,,,212311449.84600002
1991-04-20,,13245615.880703999,4288472.888832,920.767272,4770814.464,,,220590148.2228
1991-04-21,,12393352.691712001,3961977.919488,921.5628,4819745.8944,,,227980407.96
1991-04-22,,11474028.9773568,4695924.9097728,922.245552,4868677.3248,,,234406949.7732
1991-04-23,,10701866.539929599,5098850.773401599,922.806384,5162265.9072,,,239750138.4372
1991-04-24,,14661862.7364864,5188272.9624576,923.72688,5627114.496,,,248642221.7484
1991-04-25,,13989765.074227199,4528457.0892288005,924.546792,5822840.2176,,,256691776.5456
1991-04-26,,13103470.075392,4322969.547264,925.2661200000001,5798374.5024,,,263852300.63279998
1991-04-27,,11070907.388006398,2844090.4605696,925.7751360000001,5822840.2176,,,268976941.3104
1991-04-28,,11486384.163532801,4142388.1033728,926.320728,5798374.5024,,,274518818.9328
1991-04-29,,11006954.008473601,4251187.138867199,926.814504,5822840.2176,,,279582562.7028
1991-04-30,,11430406.6071552,4056073.0601472,927.320472,5994100.223999999,,,284815774.29
1991-05-01,,18304538.6068992,11084852.8456704,928.43604,6434483.0976,,,296515369.0944
1991-05-02,,9978146.2185984,4702212.5985792,928.7347440000001,6630208.8192,,,299686498.15680003
1991-05-03,,8715103.6713984,4833984.9406464,928.917624,6630208.8192,,,301636901.4024
1991-05-04,,7552419.4879488,4598600.2947072,928.98468,6679140.2496,,,302352911.8728
1991-05-05,,6510840.5947392,4618613.2497408,928.9481040000001,6752537.3952,,,301962355.10040003
1991-05-06,,5594746.3547904,5882487.6312576,928.798752,7046125.9776,,,300369167.6628
1991-05-07,,5563992.950784,6993842.7442176,928.6189200000001,7339714.56,,,298456138.86120003
1991-05-08,,6142704.978124799,8745587.9525376,928.4787120000001,7486508.851199999,,,296967982.2456
1991-05-09,,7112305.737216,11487582.9835776,928.4238480000001,7559905.9968,,,296385816.69
1991-05-10,,7405943.2510464005,9125907.4953216,928.40556,7413111.7056,,,296192370.0216
1991-05-11,,7395936.7735296,8028595.702886401,928.3903200000001,7364180.2752,,,296031302.2032
1991-05-12,,7129749.7921536,7228493.418700799,928.3506960000001,7364180.2752,,,295613325.1704
1991-05-13,,6940531.950796801,6913815.3897984,928.292784,7364180.2752,,,295002061.8216
1991-05-14,,6850767.241728,7393514.667724799,928.23792,7290783.1296,,,294422227.5432
1991-05-15,,6982099.2009216,7907025.5640576,928.2013440000001,7217385.984,,,294036456.6732
1991-05-16,,7039985.083084799,8863096.782643199,928.170864,7192920.2688,,,293714333.3712
1991-05-17,,7528394.155622399,11768914.2426624,928.2074400000001,7021660.2624,,,294100893.6684
1991-05-18,,8109724.0144895995,13555425.2322816,928.341552,6556811.6736,,,295516694.34720004
